TransactionID,Date,CustomerID,TransactionType,Channel,Amount,Segment,Branch,MerchantCategory,PaymentMethod,Currency,Status,TimeOfDay
BTD02276,2025-03-12,ASR4597,Deposit,Teller,12549615,Corporate,Makassar,Food,Credit Card,EUR,Pending,Afternoon
BTD02277,2025-03-12,ASR9106,Transfer,ATM,3832553,Corporate,Jakarta,Electronics,Debit Card,USD,Success,Afternoon
BTD02278,2025-03-12,ASR6604,Deposit,Internet Banking,12288423,Regular,Palembang,Utilities,Virtual Account,JPY,Success,Night
BTD02279,2025-03-12,ASR3835,Transfer,Internet Banking,10111045,Premium,Medan,Food,Credit Card,SAR,Success,Evening
BTD02280,2025-03-13,ASR5008,Payment,Teller,8153260,Regular,Manado,Electronics,QRIS,MYR,Pending,Evening
BTD02281,2025-03-13,ASR1870,Transfer,Teller,5970109,Premium,Manado,Food,Virtual Account,SGD,Failed,Evening
BTD02282,2025-03-13,ASR9601,Withdrawal,Internet Banking,8788831,Corporate,Surabaya,Fashion,QRIS,JPY,Success,Morning
BTD02283,2025-03-13,ASR9489,Withdrawal,ATM,10353705,Regular,Balikpapan,Entertainment,Virtual Account,AUD,Failed,Night
BTD02284,2025-03-13,ASR5788,Deposit,ATM,5587587,Corporate,Denpasar,Electronics,Credit Card,EUR,Pending,Evening
BTD02285,2025-03-13,ASR9557,Transfer,Mobile Apps,6001108,Regular,Palembang,Entertainment,Credit Card,CNY,Pending,Night
BTD02286,2025-03-13,ASR0797,Withdrawal,Internet Banking,8980878,Corporate,Jakarta,Food,Credit Card,USD,Pending,Evening
BTD02287,2025-03-13,ASR3419,Deposit,Internet Banking,13212202,Regular,Palembang,Entertainment,Virtual Account,AUD,Failed,Morning
BTD02288,2025-03-13,ASR5967,Transfer,Internet Banking,8492545,Corporate,Manado,Fashion,Debit Card,MYR,Failed,Afternoon
BTD02289,2025-03-13,ASR1825,Deposit,ATM,10018510,Corporate,Makassar,Electronics,Virtual Account,MYR,Pending,Morning
BTD02290,2025-03-13,ASR2878,Transfer,Internet Banking,14159671,Corporate,Balikpapan,Electronics,Debit Card,THB,Pending,Afternoon
BTD02291,2025-03-13,ASR0427,Transfer,ATM,12336515,Regular,Medan,Food,Debit Card,SGD,Success,Morning
BTD02292,2025-03-13,ASR9006,Payment,Teller,12083103,Premium,Bandung,Utilities,Debit Card,AUD,Failed,Evening
BTD02293,2025-03-13,ASR6214,Transfer,Internet Banking,10529396,Corporate,Palembang,Fashion,Credit Card,SGD,Failed,Night
BTD02294,2025-03-13,ASR3167,Transfer,Teller,1229440,Premium,Palembang,Electronics,Debit Card,JPY,Success,Afternoon
BTD02295,2025-03-13,ASR8816,Payment,Teller,6802756,Regular,Bandung,Food,Virtual Account,EUR,Failed,Morning
BTD02296,2025-03-13,ASR4433,Deposit,Teller,10048875,Premium,Manado,Food,Virtual Account,MYR,Success,Evening
BTD02297,2025-03-13,ASR7971,Transfer,Internet Banking,9127159,Premium,Balikpapan,Electronics,QRIS,SGD,Pending,Afternoon
BTD02298,2025-03-13,ASR5651,Transfer,Internet Banking,1959363,Corporate,Medan,Food,Virtual Account,KRW,Failed,Evening
BTD02299,2025-03-13,ASR0903,Deposit,ATM,1877464,Corporate,Jakarta,Fashion,Credit Card,MYR,Pending,Morning
BTD02300,2025-03-13,ASR6816,Transfer,Teller,6652128,Regular,Surabaya,Entertainment,Virtual Account,EUR,Success,Afternoon
BTD02301,2025-03-13,ASR6829,Payment,ATM,9965290,Premium,Medan,Entertainment,QRIS,JPY,Success,Night
BTD02302,2025-03-13,ASR8955,Deposit,Mobile Apps,12109600,Premium,Medan,Utilities,Credit Card,EUR,Pending,Night
BTD02303,2025-03-13,ASR6581,Transfer,Mobile Apps,7208789,Premium,Bandung,Fashion,Credit Card,KRW,Pending,Morning
BTD02304,2025-03-13,ASR0077,Transfer,Teller,3554899,Corporate,Medan,Electronics,Debit Card,MYR,Failed,Night
BTD02305,2025-03-13,ASR1470,Deposit,Internet Banking,13108089,Corporate,Makassar,Food,QRIS,SAR,Failed,Evening
BTD02306,2025-03-13,ASR2286,Withdrawal,Internet Banking,12468452,Premium,Jayapura,Fashion,Virtual Account,EUR,Success,Night
BTD02307,2025-03-13,ASR1076,Payment,ATM,4544500,Regular,Medan,Fashion,QRIS,IDR,Failed,Morning
BTD02308,2025-03-13,ASR3684,Deposit,Teller,9432286,Regular,Manado,Entertainment,Virtual Account,CNY,Success,Evening
BTD02309,2025-03-13,ASR7201,Withdrawal,ATM,13689387,Premium,Balikpapan,Food,Debit Card,THB,Success,Afternoon
BTD02310,2025-03-14,ASR4093,Transfer,Teller,6481394,Regular,Bandung,Fashion,Credit Card,EUR,Failed,Afternoon
BTD02311,2025-03-14,ASR5732,Withdrawal,Mobile Apps,10195677,Premium,Jayapura,Electronics,Virtual Account,AUD,Success,Evening
BTD02312,2025-03-14,ASR5442,Deposit,Mobile Apps,12496080,Regular,Medan,Fashion,Virtual Account,AUD,Success,Night
BTD02313,2025-03-14,ASR1667,Withdrawal,Mobile Apps,924742,Regular,Medan,Fashion,Debit Card,MYR,Pending,Night
BTD02314,2025-03-14,ASR4815,Deposit,Mobile Apps,11167828,Premium,Balikpapan,Utilities,QRIS,EUR,Failed,Morning
BTD02315,2025-03-14,ASR0223,Payment,ATM,8219436,Corporate,Medan,Utilities,Virtual Account,AUD,Pending,Evening
BTD02316,2025-03-14,ASR6128,Payment,Internet Banking,10268000,Corporate,Surabaya,Electronics,Debit Card,IDR,Failed,Evening
BTD02317,2025-03-14,ASR5427,Payment,Teller,8871595,Premium,Jakarta,Fashion,Credit Card,JPY,Pending,Night
BTD02318,2025-03-14,ASR9804,Payment,ATM,10030404,Regular,Medan,Utilities,Virtual Account,EUR,Failed,Afternoon
BTD02319,2025-03-14,ASR5068,Payment,Mobile Apps,4144000,Premium,Jayapura,Fashion,Debit Card,IDR,Failed,Morning
BTD02320,2025-03-15,ASR7724,Payment,Teller,10886377,Corporate,Balikpapan,Food,Debit Card,CNY,Failed,Evening
BTD02321,2025-03-15,ASR3617,Payment,Mobile Apps,2206785,Corporate,Medan,Entertainment,Virtual Account,CNY,Pending,Night
BTD02322,2025-03-15,ASR1795,Payment,ATM,1889968,Regular,Pontianak,Electronics,Credit Card,CNY,Failed,Morning
BTD02323,2025-03-15,ASR4735,Withdrawal,Mobile Apps,1157345,Premium,Palembang,Food,Credit Card,THB,Pending,Morning
BTD02324,2025-03-15,ASR5231,Payment,ATM,13201449,Regular,Bandung,Utilities,QRIS,USD,Success,Evening
BTD02325,2025-03-15,ASR0317,Withdrawal,ATM,6439683,Corporate,Pontianak,Utilities,QRIS,EUR,Failed,Morning
BTD02326,2025-03-15,ASR6920,Withdrawal,Internet Banking,7467399,Corporate,Medan,Fashion,Debit Card,JPY,Success,Afternoon
BTD02327,2025-03-15,ASR0884,Deposit,Internet Banking,12652362,Regular,Pontianak,Electronics,Debit Card,KRW,Pending,Afternoon
BTD02328,2025-03-15,ASR2524,Transfer,Teller,4969096,Premium,Surabaya,Food,Virtual Account,KRW,Pending,Evening
BTD02329,2025-03-15,ASR3131,Deposit,ATM,6728807,Premium,Balikpapan,Entertainment,Virtual Account,MYR,Success,Night
BTD02330,2025-03-15,ASR2627,Payment,Teller,14961949,Premium,Pontianak,Fashion,Credit Card,JPY,Pending,Night
BTD02331,2025-03-15,ASR3179,Withdrawal,Internet Banking,13355834,Premium,Balikpapan,Electronics,Debit Card,THB,Failed,Night
BTD02332,2025-03-15,ASR0895,Payment,Internet Banking,736312,Premium,Balikpapan,Electronics,Virtual Account,KRW,Success,Morning
BTD02333,2025-03-15,ASR0547,Deposit,ATM,6230902,Premium,Pontianak,Entertainment,Virtual Account,AUD,Pending,Evening
BTD02334,2025-03-15,ASR1651,Transfer,ATM,4497898,Regular,Pontianak,Entertainment,Credit Card,KRW,Success,Morning
BTD02335,2025-03-15,ASR1960,Transfer,Teller,13215794,Premium,Jakarta,Utilities,Credit Card,SAR,Failed,Afternoon
BTD02336,2025-03-15,ASR4649,Payment,Mobile Apps,12034354,Corporate,Bandung,Fashion,Debit Card,MYR,Failed,Evening
BTD02337,2025-03-15,ASR0579,Transfer,Mobile Apps,283408,Premium,Medan,Utilities,QRIS,CNY,Failed,Morning
BTD02338,2025-03-15,ASR4580,Transfer,ATM,2538574,Corporate,Denpasar,Food,Debit Card,MYR,Pending,Evening
BTD02339,2025-03-15,ASR3837,Transfer,Internet Banking,8349783,Premium,Manado,Fashion,QRIS,EUR,Failed,Afternoon
BTD02340,2025-03-15,ASR7544,Deposit,Mobile Apps,6143320,Regular,Medan,Utilities,QRIS,AUD,Pending,Night
BTD02341,2025-03-15,ASR9052,Withdrawal,Internet Banking,12983587,Corporate,Balikpapan,Utilities,Debit Card,SAR,Failed,Night
BTD02342,2025-03-15,ASR3117,Payment,Internet Banking,3034128,Regular,Palembang,Entertainment,Virtual Account,EUR,Pending,Morning
BTD02343,2025-03-15,ASR3938,Transfer,ATM,6261355,Regular,Palembang,Utilities,QRIS,THB,Pending,Night
BTD02344,2025-03-15,ASR2848,Deposit,ATM,5077727,Corporate,Pontianak,Food,Credit Card,SAR,Failed,Afternoon
BTD02345,2025-03-15,ASR1552,Transfer,ATM,9215000,Regular,Palembang,Fashion,Credit Card,IDR,Failed,Evening
BTD02346,2025-03-15,ASR5834,Withdrawal,Teller,3323153,Regular,Denpasar,Utilities,QRIS,THB,Pending,Night
BTD02347,2025-03-15,ASR3532,Transfer,Internet Banking,5456449,Premium,Jayapura,Utilities,Virtual Account,MYR,Pending,Afternoon
BTD02348,2025-03-15,ASR6197,Withdrawal,Mobile Apps,13671461,Corporate,Balikpapan,Entertainment,QRIS,AUD,Success,Evening
BTD02349,2025-03-15,ASR7455,Transfer,Internet Banking,4770695,Regular,Palembang,Food,Virtual Account,MYR,Failed,Morning
BTD02350,2025-03-15,ASR5337,Withdrawal,Mobile Apps,8646716,Premium,Manado,Food,QRIS,EUR,Failed,Evening
BTD02351,2025-03-15,ASR9324,Deposit,Internet Banking,8622562,Corporate,Jakarta,Fashion,Virtual Account,SGD,Success,Night
BTD02352,2025-03-15,ASR5113,Transfer,Mobile Apps,13529500,Corporate,Medan,Utilities,QRIS,IDR,Success,Afternoon
BTD02353,2025-03-15,ASR1511,Transfer,Teller,8537059,Regular,Bandung,Entertainment,Debit Card,JPY,Pending,Night
BTD02354,2025-03-15,ASR7801,Withdrawal,ATM,11390266,Corporate,Pontianak,Utilities,QRIS,USD,Failed,Morning
BTD02355,2025-03-15,ASR7024,Payment,Mobile Apps,14465500,Corporate,Denpasar,Entertainment,QRIS,IDR,Pending,Morning
BTD02356,2025-03-15,ASR0456,Payment,Mobile Apps,7860764,Regular,Jayapura,Electronics,Virtual Account,EUR,Failed,Evening
BTD02357,2025-03-15,ASR0195,Payment,Internet Banking,4609814,Premium,Manado,Food,Debit Card,KRW,Pending,Night
BTD02358,2025-03-15,ASR5011,Deposit,Teller,6497717,Premium,Jakarta,Utilities,Credit Card,USD,Pending,Morning
BTD02359,2025-03-15,ASR2478,Transfer,ATM,5717735,Corporate,Surabaya,Electronics,Virtual Account,AUD,Pending,Morning
BTD02360,2025-03-15,ASR7700,Payment,Teller,9314881,Corporate,Manado,Utilities,QRIS,THB,Failed,Afternoon
BTD02361,2025-03-16,ASR0251,Payment,ATM,1180623,Regular,Makassar,Fashion,QRIS,EUR,Pending,Night
BTD02362,2025-03-16,ASR5937,Transfer,Mobile Apps,4899296,Corporate,Jakarta,Food,QRIS,JPY,Pending,Night
BTD02363,2025-03-16,ASR4789,Deposit,ATM,4130377,Premium,Manado,Electronics,Virtual Account,SGD,Success,Morning
BTD02364,2025-03-16,ASR3400,Deposit,Internet Banking,3558500,Regular,Jayapura,Electronics,Credit Card,IDR,Pending,Morning
BTD02365,2025-03-16,ASR5334,Payment,Teller,13890270,Premium,Palembang,Food,QRIS,USD,Success,Evening
BTD02366,2025-03-16,ASR3550,Transfer,Teller,1384686,Regular,Surabaya,Utilities,Credit Card,JPY,Pending,Night
BTD02367,2025-03-17,ASR4401,Transfer,Internet Banking,6919270,Corporate,Jayapura,Fashion,Virtual Account,JPY,Failed,Evening
BTD02368,2025-03-17,ASR2441,Withdrawal,ATM,137058,Corporate,Makassar,Electronics,Debit Card,USD,Pending,Afternoon
BTD02369,2025-03-17,ASR9737,Transfer,ATM,10277111,Regular,Medan,Fashion,Virtual Account,USD,Pending,Night
BTD02370,2025-03-17,ASR4993,Payment,Teller,4776823,Regular,Manado,Utilities,QRIS,EUR,Pending,Night
BTD02371,2025-03-17,ASR3654,Deposit,Internet Banking,13066333,Corporate,Bandung,Entertainment,QRIS,AUD,Success,Night
BTD02372,2025-03-17,ASR9599,Deposit,ATM,139842,Premium,Jayapura,Electronics,Virtual Account,KRW,Pending,Morning
BTD02373,2025-03-17,ASR2093,Transfer,Teller,7354654,Regular,Bandung,Electronics,QRIS,JPY,Pending,Afternoon
BTD02374,2025-03-17,ASR1620,Payment,Mobile Apps,6988975,Premium,Jakarta,Utilities,Credit Card,CNY,Failed,Night
BTD02375,2025-03-17,ASR7482,Deposit,ATM,11119879,Regular,Pontianak,Fashion,Credit Card,USD,Success,Morning
BTD02376,2025-03-17,ASR7447,Withdrawal,Teller,5003960,Regular,Balikpapan,Electronics,Credit Card,KRW,Failed,Morning
BTD02377,2025-03-17,ASR9807,Withdrawal,Teller,7100380,Regular,Makassar,Utilities,Debit Card,USD,Failed,Morning
BTD02378,2025-03-17,ASR6725,Transfer,ATM,5873732,Regular,Denpasar,Utilities,Debit Card,THB,Pending,Morning
BTD02379,2025-03-17,ASR4097,Payment,Mobile Apps,6501177,Corporate,Medan,Food,QRIS,EUR,Success,Afternoon
BTD02380,2025-03-17,ASR4172,Deposit,Mobile Apps,14841394,Corporate,Makassar,Fashion,Virtual Account,CNY,Failed,Night
BTD02381,2025-03-17,ASR6817,Transfer,Mobile Apps,1591227,Regular,Surabaya,Entertainment,Debit Card,AUD,Success,Evening
BTD02382,2025-03-17,ASR9910,Withdrawal,Mobile Apps,5665212,Premium,Pontianak,Entertainment,QRIS,KRW,Failed,Night
BTD02383,2025-03-17,ASR9196,Withdrawal,Mobile Apps,14579035,Corporate,Balikpapan,Electronics,QRIS,CNY,Failed,Evening
BTD02384,2025-03-17,ASR8937,Payment,ATM,10400745,Premium,Makassar,Fashion,Credit Card,SAR,Pending,Evening
BTD02385,2025-03-17,ASR7628,Payment,Internet Banking,4219259,Premium,Palembang,Food,Credit Card,SAR,Failed,Evening
BTD02386,2025-03-17,ASR1847,Transfer,Teller,2162500,Premium,Surabaya,Fashion,QRIS,IDR,Success,Morning
BTD02387,2025-03-17,ASR8882,Deposit,Teller,1796327,Regular,Jayapura,Electronics,Debit Card,KRW,Success,Afternoon
BTD02388,2025-03-17,ASR5540,Deposit,Internet Banking,3966407,Corporate,Denpasar,Food,Debit Card,KRW,Success,Night
BTD02389,2025-03-17,ASR8821,Transfer,Mobile Apps,1939151,Corporate,Jayapura,Electronics,QRIS,SAR,Success,Afternoon
BTD02390,2025-03-17,ASR6954,Withdrawal,Mobile Apps,10040729,Regular,Palembang,Entertainment,Debit Card,KRW,Pending,Evening
BTD02391,2025-03-17,ASR0202,Withdrawal,Teller,11316081,Regular,Balikpapan,Electronics,Virtual Account,MYR,Success,Morning
BTD02392,2025-03-17,ASR1599,Payment,ATM,10977857,Regular,Denpasar,Electronics,Debit Card,SGD,Pending,Afternoon
BTD02393,2025-03-17,ASR0072,Payment,Internet Banking,7322818,Corporate,Surabaya,Utilities,Virtual Account,SAR,Failed,Night
BTD02394,2025-03-17,ASR8711,Deposit,ATM,4286933,Corporate,Jayapura,Fashion,Credit Card,EUR,Success,Night
BTD02395,2025-03-17,ASR2443,Withdrawal,Mobile Apps,14623747,Corporate,Jakarta,Utilities,Credit Card,AUD,Pending,Evening
BTD02396,2025-03-17,ASR8082,Deposit,Mobile Apps,5912844,Regular,Bandung,Electronics,QRIS,USD,Failed,Morning
BTD02397,2025-03-17,ASR2450,Deposit,Teller,3905756,Premium,Bandung,Food,Credit Card,SGD,Pending,Morning
BTD02398,2025-03-17,ASR8562,Deposit,Teller,14377174,Premium,Medan,Electronics,Virtual Account,SAR,Success,Evening
BTD02399,2025-03-17,ASR1363,Transfer,ATM,6826924,Corporate,Denpasar,Utilities,Debit Card,KRW,Failed,Evening
BTD02400,2025-03-17,ASR1389,Withdrawal,Teller,14448963,Premium,Pontianak,Utilities,Virtual Account,EUR,Success,Morning
BTD02401,2025-03-17,ASR7007,Withdrawal,ATM,12208098,Corporate,Pontianak,Food,Virtual Account,THB,Failed,Evening
BTD02402,2025-03-17,ASR2013,Deposit,Teller,11441131,Premium,Pontianak,Electronics,Virtual Account,USD,Failed,Morning
BTD02403,2025-03-18,ASR6903,Transfer,Teller,14808725,Regular,Bandung,Food,Credit Card,MYR,Failed,Afternoon
BTD02404,2025-03-18,ASR6027,Deposit,Mobile Apps,10415368,Corporate,Balikpapan,Entertainment,Credit Card,AUD,Failed,Morning
BTD02405,2025-03-18,ASR7811,Payment,Internet Banking,14113708,Regular,Manado,Entertainment,QRIS,AUD,Success,Night
BTD02406,2025-03-18,ASR9644,Withdrawal,Internet Banking,1484937,Corporate,Bandung,Entertainment,QRIS,EUR,Failed,Afternoon
BTD02407,2025-03-18,ASR3976,Deposit,ATM,9153573,Corporate,Palembang,Food,Debit Card,KRW,Failed,Night
BTD02408,2025-03-18,ASR1338,Deposit,Internet Banking,11986790,Regular,Palembang,Electronics,QRIS,EUR,Pending,Afternoon
BTD02409,2025-03-18,ASR1109,Deposit,Internet Banking,1757500,Corporate,Surabaya,Utilities,QRIS,IDR,Success,Evening
BTD02410,2025-03-18,ASR5751,Transfer,Mobile Apps,4610482,Corporate,Surabaya,Utilities,Debit Card,THB,Pending,Evening
BTD02411,2025-03-18,ASR1689,Payment,Mobile Apps,2828030,Regular,Surabaya,Entertainment,Credit Card,CNY,Success,Evening
BTD02412,2025-03-18,ASR9673,Transfer,Mobile Apps,8172068,Premium,Balikpapan,Utilities,QRIS,JPY,Pending,Afternoon
BTD02413,2025-03-18,ASR7460,Transfer,Mobile Apps,3357112,Corporate,Balikpapan,Food,Credit Card,USD,Failed,Evening
BTD02414,2025-03-18,ASR3879,Payment,ATM,1169243,Corporate,Denpasar,Utilities,Debit Card,CNY,Failed,Morning
BTD02415,2025-03-18,ASR9061,Transfer,Mobile Apps,10596000,Premium,Medan,Food,Debit Card,IDR,Failed,Evening
BTD02416,2025-03-18,ASR0293,Withdrawal,ATM,2309476,Premium,Denpasar,Fashion,QRIS,USD,Failed,Night
BTD02417,2025-03-18,ASR8761,Payment,Teller,12396418,Regular,Manado,Entertainment,Credit Card,EUR,Failed,Morning
BTD02418,2025-03-18,ASR9303,Deposit,Teller,13465216,Regular,Medan,Food,Credit Card,SGD,Success,Evening
BTD02419,2025-03-18,ASR6789,Payment,Mobile Apps,12063468,Premium,Palembang,Electronics,Virtual Account,SGD,Failed,Night
BTD02420,2025-03-18,ASR2429,Payment,Teller,1948282,Regular,Surabaya,Utilities,QRIS,AUD,Success,Evening
BTD02421,2025-03-18,ASR5786,Deposit,Teller,7783603,Regular,Denpasar,Entertainment,Credit Card,CNY,Success,Afternoon
BTD02422,2025-03-18,ASR2458,Withdrawal,Mobile Apps,11579206,Premium,Surabaya,Fashion,Credit Card,SAR,Pending,Morning
BTD02423,2025-03-18,ASR7269,Transfer,Mobile Apps,13715346,Regular,Jakarta,Utilities,Credit Card,AUD,Pending,Morning
BTD02424,2025-03-18,ASR4593,Deposit,Mobile Apps,10346154,Regular,Medan,Entertainment,QRIS,SAR,Failed,Night
BTD02425,2025-03-18,ASR6554,Deposit,ATM,9297404,Corporate,Surabaya,Electronics,Credit Card,AUD,Failed,Night
BTD02426,2025-03-19,ASR4955,Deposit,ATM,11891273,Corporate,Medan,Entertainment,Credit Card,KRW,Success,Evening
BTD02427,2025-03-19,ASR2194,Payment,ATM,3928326,Corporate,Pontianak,Food,Virtual Account,MYR,Failed,Evening
BTD02428,2025-03-19,ASR1634,Payment,Internet Banking,106592,Corporate,Medan,Entertainment,Virtual Account,JPY,Pending,Evening
BTD02429,2025-03-19,ASR0613,Withdrawal,Teller,8316534,Regular,Bandung,Food,Virtual Account,THB,Success,Morning
BTD02430,2025-03-19,ASR1415,Deposit,Mobile Apps,11764270,Regular,Palembang,Utilities,Credit Card,SGD,Pending,Evening
BTD02431,2025-03-19,ASR8985,Deposit,Internet Banking,14625766,Corporate,Surabaya,Utilities,Credit Card,THB,Pending,Afternoon
BTD02432,2025-03-19,ASR4301,Withdrawal,Mobile Apps,8243000,Corporate,Jayapura,Utilities,QRIS,IDR,Pending,Evening
BTD02433,2025-03-19,ASR4698,Deposit,Teller,12979003,Regular,Medan,Food,Virtual Account,SGD,Success,Evening
BTD02434,2025-03-19,ASR0129,Deposit,ATM,12868385,Premium,Jakarta,Utilities,Debit Card,AUD,Success,Afternoon
BTD02435,2025-03-19,ASR3152,Deposit,Mobile Apps,13890537,Corporate,Denpasar,Food,Virtual Account,THB,Success,Evening
BTD02436,2025-03-20,ASR4437,Deposit,Mobile Apps,1224319,Premium,Surabaya,Utilities,Virtual Account,SAR,Success,Evening
BTD02437,2025-03-20,ASR9850,Transfer,Mobile Apps,11261221,Premium,Jakarta,Entertainment,Credit Card,EUR,Pending,Night
BTD02438,2025-03-20,ASR1066,Deposit,Internet Banking,12541341,Corporate,Balikpapan,Fashion,Credit Card,EUR,Success,Evening
BTD02439,2025-03-20,ASR2618,Payment,Internet Banking,11481944,Premium,Denpasar,Fashion,QRIS,SGD,Success,Morning
BTD02440,2025-03-20,ASR7110,Payment,Teller,13164484,Regular,Surabaya,Food,Virtual Account,THB,Failed,Night
BTD02441,2025-03-20,ASR0234,Transfer,Internet Banking,14489682,Premium,Bandung,Entertainment,Debit Card,CNY,Success,Evening
BTD02442,2025-03-20,ASR8441,Deposit,Internet Banking,9944306,Premium,Jakarta,Fashion,Virtual Account,EUR,Failed,Afternoon
BTD02443,2025-03-20,ASR8994,Withdrawal,Mobile Apps,10317989,Premium,Surabaya,Entertainment,Virtual Account,JPY,Success,Evening
BTD02444,2025-03-20,ASR1192,Withdrawal,Mobile Apps,8159477,Premium,Jakarta,Electronics,Virtual Account,KRW,Pending,Evening
BTD02445,2025-03-20,ASR0751,Payment,Teller,10328019,Corporate,Denpasar,Electronics,Debit Card,SGD,Pending,Night
BTD02446,2025-03-20,ASR0059,Payment,Teller,7469291,Regular,Medan,Electronics,Virtual Account,EUR,Failed,Afternoon
BTD02447,2025-03-20,ASR1128,Withdrawal,Teller,8582122,Premium,Balikpapan,Food,Credit Card,KRW,Pending,Morning
BTD02448,2025-03-20,ASR5230,Deposit,ATM,13224484,Corporate,Medan,Entertainment,Credit Card,CNY,Failed,Night
BTD02449,2025-03-20,ASR2124,Deposit,Teller,1116324,Regular,Jakarta,Electronics,Virtual Account,SGD,Success,Evening
BTD02450,2025-03-20,ASR9840,Transfer,ATM,12469000,Regular,Palembang,Electronics,Credit Card,IDR,Pending,Morning
BTD02451,2025-03-20,ASR9843,Deposit,ATM,5590951,Regular,Palembang,Electronics,QRIS,KRW,Pending,Afternoon
BTD02452,2025-03-21,ASR1737,Transfer,Internet Banking,6263408,Regular,Balikpapan,Electronics,Virtual Account,SAR,Pending,Afternoon
BTD02453,2025-03-21,ASR0742,Transfer,Mobile Apps,14065993,Corporate,Bandung,Fashion,Credit Card,AUD,Failed,Night
BTD02454,2025-03-21,ASR3242,Payment,ATM,1473000,Regular,Denpasar,Fashion,QRIS,IDR,Success,Morning
BTD02455,2025-03-21,ASR7351,Payment,ATM,10763044,Regular,Bandung,Utilities,Virtual Account,SGD,Pending,Morning
BTD02456,2025-03-21,ASR5135,Withdrawal,Internet Banking,612316,Regular,Jakarta,Electronics,Debit Card,SGD,Pending,Morning
BTD02457,2025-03-21,ASR4125,Transfer,Mobile Apps,4015069,Regular,Palembang,Utilities,Credit Card,AUD,Failed,Afternoon
BTD02458,2025-03-21,ASR1972,Payment,ATM,9361335,Corporate,Makassar,Fashion,QRIS,MYR,Success,Afternoon
BTD02459,2025-03-21,ASR4830,Transfer,ATM,3958949,Premium,Palembang,Utilities,QRIS,AUD,Success,Afternoon
BTD02460,2025-03-21,ASR1524,Transfer,ATM,8615500,Premium,Pontianak,Electronics,Virtual Account,IDR,Success,Night
BTD02461,2025-03-21,ASR5017,Deposit,Internet Banking,6415496,Corporate,Palembang,Electronics,Debit Card,USD,Failed,Night
BTD02462,2025-03-22,ASR4695,Withdrawal,Internet Banking,5283422,Regular,Manado,Entertainment,Virtual Account,USD,Pending,Evening
BTD02463,2025-03-22,ASR4368,Deposit,Teller,10146422,Regular,Balikpapan,Utilities,QRIS,AUD,Failed,Evening
BTD02464,2025-03-22,ASR3397,Deposit,Teller,10097296,Corporate,Surabaya,Entertainment,Credit Card,KRW,Failed,Afternoon
